date,city,count_kia_hyundai,count_all,percent_kia_hyundai,month,year,lat,long
2021-12-01,Sacramento,9.0,300.0,3.0,Dec,2021.0,38.5816,-121.4944
2022-01-01,Sacramento,4.0,300.0,1.0,Jan,2022.0,38.5816,-121.4944
2022-02-01,Sacramento,8.0,286.0,3.0,Feb,2022.0,38.5816,-121.4944
2022-03-01,Sacramento,15.0,287.0,5.0,Mar,2022.0,38.5816,-121.4944
2022-04-01,Sacramento,4.0,298.0,1.0,Apr,2022.0,38.5816,-121.4944
2022-05-01,Sacramento,6.0,311.0,2.0,May,2022.0,38.5816,-121.4944
2022-06-01,Sacramento,10.0,280.0,4.0,Jun,2022.0,38.5816,-121.4944
2022-07-01,Sacramento,18.0,310.0,6.0,Jul,2022.0,38.5816,-121.4944
2022-08-01,Sacramento,11.0,284.0,4.0,Aug,2022.0,38.5816,-121.4944
2022-09-01,Sacramento,29.0,303.0,10.0,Sep,2022.0,38.5816,-121.4944
2022-10-01,Sacramento,71.0,285.0,25.0,Oct,2022.0,38.5816,-121.4944
2022-11-01,Sacramento,24.0,268.0,9.0,Nov,2022.0,38.5816,-121.4944
2022-12-01,Sacramento,40.0,291.0,14.0,Dec,2022.0,38.5816,-121.4944
2023-01-01,Sacramento,49.0,325.0,15.0,Jan,2023.0,38.5816,-121.4944
2023-02-01,Sacramento,56.0,232.0,24.0,Feb,2023.0,38.5816,-121.4944
2023-03-01,Sacramento,85.0,285.0,30.0,Mar,2023.0,38.5816,-121.4944
2023-04-01,Sacramento,57.0,291.0,20.0,Apr,2023.0,38.5816,-121.4944
2023-05-01,Sacramento,78.0,317.0,25.0,May,2023.0,38.5816,-121.4944
2023-06-01,Sacramento,68.0,327.0,21.0,Jun,2023.0,38.5816,-121.4944
2023-07-01,Sacramento,116.0,377.0,31.0,Jul,2023.0,38.5816,-121.4944
2023-08-01,Sacramento,144.0,341.0,42.0,Aug,2023.0,38.5816,-121.4944
2020-01-01,Dallas,26.0,1060.0,2.0,Jan,2020.0,32.7767,-96.797
2020-02-01,Dallas,23.0,874.0,3.0,Feb,2020.0,32.7767,-96.797
2020-03-01,Dallas,22.0,842.0,3.0,Mar,2020.0,32.7767,-96.797
2020-04-01,Dallas,19.0,772.0,2.0,Apr,2020.0,32.7767,-96.797
2020-05-01,Dallas,24.0,760.0,3.0,May,2020.0,32.7767,-96.797
2020-06-01,Dallas,25.0,928.0,3.0,Jun,2020.0,32.7767,-96.797
2020-07-01,Dallas,19.0,923.0,2.0,Jul,2020.0,32.7767,-96.797
2020-08-01,Dallas,28.0,934.0,3.0,Aug,2020.0,32.7767,-96.797
2020-09-01,Dallas,32.0,913.0,4.0,Sep,2020.0,32.7767,-96.797
2020-10-01,Dallas,20.0,940.0,2.0,Oct,2020.0,32.7767,-96.797
2020-11-01,Dallas,26.0,872.0,3.0,Nov,2020.0,32.7767,-96.797
2020-12-01,Dallas,28.0,920.0,3.0,Dec,2020.0,32.7767,-96.797
2021-01-01,Dallas,23.0,813.0,3.0,Jan,2021.0,32.7767,-96.797
2021-02-01,Dallas,33.0,767.0,4.0,Feb,2021.0,32.7767,-96.797
2021-03-01,Dallas,41.0,823.0,5.0,Mar,2021.0,32.7767,-96.797
2021-04-01,Dallas,22.0,835.0,3.0,Apr,2021.0,32.7767,-96.797
2021-05-01,Dallas,25.0,969.0,3.0,May,2021.0,32.7767,-96.797
2021-06-01,Dallas,24.0,1038.0,2.0,Jun,2021.0,32.7767,-96.797
2021-07-01,Dallas,47.0,1126.0,4.0,Jul,2021.0,32.7767,-96.797
2021-08-01,Dallas,33.0,1135.0,3.0,Aug,2021.0,32.7767,-96.797
2021-09-01,Dallas,35.0,1096.0,3.0,Sep,2021.0,32.7767,-96.797
2021-10-01,Dallas,61.0,1117.0,5.0,Oct,2021.0,32.7767,-96.797
2021-11-01,Dallas,33.0,1076.0,3.0,Nov,2021.0,32.7767,-96.797
2021-12-01,Dallas,21.0,1146.0,2.0,Dec,2021.0,32.7767,-96.797
2022-01-01,Dallas,31.0,1172.0,3.0,Jan,2022.0,32.7767,-96.797
2022-02-01,Dallas,31.0,885.0,4.0,Feb,2022.0,32.7767,-96.797
2022-03-01,Dallas,29.0,1127.0,3.0,Mar,2022.0,32.7767,-96.797
2022-04-01,Dallas,36.0,1051.0,3.0,Apr,2022.0,32.7767,-96.797
2022-05-01,Dallas,25.0,1192.0,2.0,May,2022.0,32.7767,-96.797
2022-06-01,Dallas,29.0,1077.0,3.0,Jun,2022.0,32.7767,-96.797
2022-07-01,Dallas,72.0,1230.0,6.0,Jul,2022.0,32.7767,-96.797
2022-08-01,Dallas,48.0,1167.0,4.0,Aug,2022.0,32.7767,-96.797
2022-09-01,Dallas,54.0,1108.0,5.0,Sep,2022.0,32.7767,-96.797
2022-10-01,Dallas,57.0,1160.0,5.0,Oct,2022.0,32.7767,-96.797
2022-11-01,Dallas,61.0,1075.0,6.0,Nov,2022.0,32.7767,-96.797
2022-12-01,Dallas,109.0,1177.0,9.0,Dec,2022.0,32.7767,-96.797
2023-01-01,Dallas,81.0,1207.0,7.0,Jan,2023.0,32.7767,-96.797
2023-02-01,Dallas,116.0,1037.0,11.0,Feb,2023.0,32.7767,-96.797
2023-03-01,Dallas,173.0,1258.0,14.0,Mar,2023.0,32.7767,-96.797
2023-04-01,Dallas,303.0,1561.0,19.0,Apr,2023.0,32.7767,-96.797
2023-05-01,Dallas,486.0,1902.0,26.0,May,2023.0,32.7767,-96.797
2023-06-01,Dallas,289.0,1605.0,18.0,Jun,2023.0,32.7767,-96.797
2023-07-01,Dallas,353.0,1874.0,19.0,Jul,2023.0,32.7767,-96.797
2023-08-01,Dallas,278.0,1691.0,16.0,Aug,2023.0,32.7767,-96.797
2019-12-01,Fort Worth,12.0,352.0,3.0,Dec,2019.0,32.7555,-97.3308
2020-01-01,Fort Worth,13.0,340.0,4.0,Jan,2020.0,32.7555,-97.3308
2020-02-01,Fort Worth,4.0,310.0,1.0,Feb,2020.0,32.7555,-97.3308
2020-03-01,Fort Worth,15.0,292.0,5.0,Mar,2020.0,32.7555,-97.3308
2020-04-01,Fort Worth,18.0,351.0,5.0,Apr,2020.0,32.7555,-97.3308
2020-05-01,Fort Worth,12.0,350.0,3.0,May,2020.0,32.7555,-97.3308
2020-06-01,Fort Worth,15.0,351.0,4.0,Jun,2020.0,32.7555,-97.3308
2020-07-01,Fort Worth,17.0,374.0,5.0,Jul,2020.0,32.7555,-97.3308
2020-08-01,Fort Worth,18.0,425.0,4.0,Aug,2020.0,32.7555,-97.3308
2020-09-01,Fort Worth,9.0,313.0,3.0,Sep,2020.0,32.7555,-97.3308
2020-10-01,Fort Worth,12.0,389.0,3.0,Oct,2020.0,32.7555,-97.3308
2020-11-01,Fort Worth,10.0,379.0,3.0,Nov,2020.0,32.7555,-97.3308
2020-12-01,Fort Worth,11.0,423.0,3.0,Dec,2020.0,32.7555,-97.3308
2021-01-01,Fort Worth,11.0,332.0,3.0,Jan,2021.0,32.7555,-97.3308
2021-02-01,Fort Worth,14.0,314.0,4.0,Feb,2021.0,32.7555,-97.3308
2021-03-01,Fort Worth,11.0,337.0,3.0,Mar,2021.0,32.7555,-97.3308
2021-04-01,Fort Worth,14.0,303.0,5.0,Apr,2021.0,32.7555,-97.3308
2021-05-01,Fort Worth,27.0,366.0,7.0,May,2021.0,32.7555,-97.3308
2021-06-01,Fort Worth,17.0,408.0,4.0,Jun,2021.0,32.7555,-97.3308
2021-07-01,Fort Worth,11.0,425.0,3.0,Jul,2021.0,32.7555,-97.3308
2021-08-01,Fort Worth,20.0,417.0,5.0,Aug,2021.0,32.7555,-97.3308
2021-09-01,Fort Worth,14.0,363.0,4.0,Sep,2021.0,32.7555,-97.3308
2021-10-01,Fort Worth,13.0,400.0,3.0,Oct,2021.0,32.7555,-97.3308
2021-11-01,Fort Worth,23.0,375.0,6.0,Nov,2021.0,32.7555,-97.3308
2021-12-01,Fort Worth,19.0,343.0,6.0,Dec,2021.0,32.7555,-97.3308
2022-01-01,Fort Worth,16.0,395.0,4.0,Jan,2022.0,32.7555,-97.3308
2022-02-01,Fort Worth,7.0,314.0,2.0,Feb,2022.0,32.7555,-97.3308
2022-03-01,Fort Worth,6.0,370.0,2.0,Mar,2022.0,32.7555,-97.3308
2022-04-01,Fort Worth,18.0,304.0,6.0,Apr,2022.0,32.7555,-97.3308
2022-05-01,Fort Worth,10.0,334.0,3.0,May,2022.0,32.7555,-97.3308
2022-06-01,Fort Worth,12.0,357.0,3.0,Jun,2022.0,32.7555,-97.3308
2022-07-01,Fort Worth,23.0,358.0,6.0,Jul,2022.0,32.7555,-97.3308
2022-08-01,Fort Worth,14.0,382.0,4.0,Aug,2022.0,32.7555,-97.3308
2022-09-01,Fort Worth,17.0,295.0,6.0,Sep,2022.0,32.7555,-97.3308
2022-10-01,Fort Worth,30.0,397.0,8.0,Oct,2022.0,32.7555,-97.3308
2022-11-01,Fort Worth,30.0,370.0,8.0,Nov,2022.0,32.7555,-97.3308
2022-12-01,Fort Worth,22.0,436.0,5.0,Dec,2022.0,32.7555,-97.3308
2023-01-01,Fort Worth,18.0,383.0,5.0,Jan,2023.0,32.7555,-97.3308
2023-02-01,Fort Worth,16.0,333.0,5.0,Feb,2023.0,32.7555,-97.3308
2023-03-01,Fort Worth,21.0,350.0,6.0,Mar,2023.0,32.7555,-97.3308
2023-04-01,Fort Worth,67.0,384.0,17.0,Apr,2023.0,32.7555,-97.3308
2023-05-01,Fort Worth,70.0,471.0,15.0,May,2023.0,32.7555,-97.3308
2023-06-01,Fort Worth,83.0,468.0,18.0,Jun,2023.0,32.7555,-97.3308
2023-07-01,Fort Worth,123.0,538.0,23.0,Jul,2023.0,32.7555,-97.3308
2023-08-01,Fort Worth,134.0,629.0,21.0,Aug,2023.0,32.7555,-97.3308
2019-12-01,Bakersfield,9.0,360.0,3.0,Dec,2019.0,35.3733,-119.0187
2020-01-01,Bakersfield,13.0,393.0,3.0,Jan,2020.0,35.3733,-119.0187
2020-02-01,Bakersfield,12.0,323.0,4.0,Feb,2020.0,35.3733,-119.0187
2020-03-01,Bakersfield,9.0,302.0,3.0,Mar,2020.0,35.3733,-119.0187
2020-04-01,Bakersfield,6.0,323.0,2.0,Apr,2020.0,35.3733,-119.0187
2020-05-01,Bakersfield,9.0,377.0,2.0,May,2020.0,35.3733,-119.0187
2020-06-01,Bakersfield,7.0,356.0,2.0,Jun,2020.0,35.3733,-119.0187
2020-07-01,Bakersfield,14.0,276.0,5.0,Jul,2020.0,35.3733,-119.0187
2020-08-01,Bakersfield,5.0,320.0,2.0,Aug,2020.0,35.3733,-119.0187
2020-09-01,Bakersfield,11.0,302.0,4.0,Sep,2020.0,35.3733,-119.0187
2020-10-01,Bakersfield,5.0,335.0,1.0,Oct,2020.0,35.3733,-119.0187
2020-11-01,Bakersfield,16.0,415.0,4.0,Nov,2020.0,35.3733,-119.0187
2020-12-01,Bakersfield,11.0,474.0,2.0,Dec,2020.0,35.3733,-119.0187
2021-01-01,Bakersfield,12.0,405.0,3.0,Jan,2021.0,35.3733,-119.0187
2021-02-01,Bakersfield,8.0,369.0,2.0,Feb,2021.0,35.3733,-119.0187
2021-03-01,Bakersfield,5.0,399.0,1.0,Mar,2021.0,35.3733,-119.0187
2021-04-01,Bakersfield,9.0,316.0,3.0,Apr,2021.0,35.3733,-119.0187
2021-05-01,Bakersfield,13.0,326.0,4.0,May,2021.0,35.3733,-119.0187
2021-06-01,Bakersfield,11.0,332.0,3.0,Jun,2021.0,35.3733,-119.0187
2021-07-01,Bakersfield,12.0,296.0,4.0,Jul,2021.0,35.3733,-119.0187
2021-08-01,Bakersfield,10.0,300.0,3.0,Aug,2021.0,35.3733,-119.0187
2021-09-01,Bakersfield,5.0,328.0,2.0,Sep,2021.0,35.3733,-119.0187
2021-10-01,Bakersfield,14.0,336.0,4.0,Oct,2021.0,35.3733,-119.0187
2021-11-01,Bakersfield,14.0,326.0,4.0,Nov,2021.0,35.3733,-119.0187
2021-12-01,Bakersfield,10.0,360.0,3.0,Dec,2021.0,35.3733,-119.0187
2022-01-01,Bakersfield,12.0,331.0,4.0,Jan,2022.0,35.3733,-119.0187
2022-02-01,Bakersfield,10.0,273.0,4.0,Feb,2022.0,35.3733,-119.0187
2022-03-01,Bakersfield,13.0,326.0,4.0,Mar,2022.0,35.3733,-119.0187
2022-04-01,Bakersfield,10.0,304.0,3.0,Apr,2022.0,35.3733,-119.0187
2022-05-01,Bakersfield,9.0,308.0,3.0,May,2022.0,35.3733,-119.0187
2022-06-01,Bakersfield,5.0,322.0,2.0,Jun,2022.0,35.3733,-119.0187
2022-07-01,Bakersfield,10.0,322.0,3.0,Jul,2022.0,35.3733,-119.0187
2022-08-01,Bakersfield,9.0,261.0,3.0,Aug,2022.0,35.3733,-119.0187
2022-09-01,Bakersfield,14.0,351.0,4.0,Sep,2022.0,35.3733,-119.0187
2022-10-01,Bakersfield,25.0,410.0,6.0,Oct,2022.0,35.3733,-119.0187
2022-11-01,Bakersfield,18.0,318.0,6.0,Nov,2022.0,35.3733,-119.0187
2022-12-01,Bakersfield,53.0,327.0,16.0,Dec,2022.0,35.3733,-119.0187
2023-01-01,Bakersfield,43.0,287.0,15.0,Jan,2023.0,35.3733,-119.0187
2023-02-01,Bakersfield,39.0,249.0,16.0,Feb,2023.0,35.3733,-119.0187
2023-03-01,Bakersfield,39.0,298.0,13.0,Mar,2023.0,35.3733,-119.0187
2023-04-01,Bakersfield,43.0,300.0,14.0,Apr,2023.0,35.3733,-119.0187
2023-05-01,Bakersfield,39.0,274.0,14.0,May,2023.0,35.3733,-119.0187
2023-06-01,Bakersfield,68.0,362.0,19.0,Jun,2023.0,35.3733,-119.0187
2023-07-01,Bakersfield,90.0,334.0,27.0,Jul,2023.0,35.3733,-119.0187
2023-08-01,Bakersfield,86.0,342.0,25.0,Aug,2023.0,35.3733,-119.0187
2019-12-01,"Omaha, NE",11.0,277.0,4.0,Dec,2019.0,41.2565,-95.9345
2020-01-01,"Omaha, NE",19.0,291.0,7.0,Jan,2020.0,41.2565,-95.9345
2020-02-01,"Omaha, NE",13.0,266.0,5.0,Feb,2020.0,41.2565,-95.9345
2020-03-01,"Omaha, NE",17.0,261.0,7.0,Mar,2020.0,41.2565,-95.9345
2020-04-01,"Omaha, NE",11.0,249.0,4.0,Apr,2020.0,41.2565,-95.9345
2020-05-01,"Omaha, NE",14.0,219.0,6.0,May,2020.0,41.2565,-95.9345
2020-06-01,"Omaha, NE",13.0,294.0,4.0,Jun,2020.0,41.2565,-95.9345
2020-07-01,"Omaha, NE",23.0,300.0,8.0,Jul,2020.0,41.2565,-95.9345
2020-08-01,"Omaha, NE",16.0,363.0,4.0,Aug,2020.0,41.2565,-95.9345
2020-09-01,"Omaha, NE",19.0,360.0,5.0,Sep,2020.0,41.2565,-95.9345
2020-10-01,"Omaha, NE",27.0,438.0,6.0,Oct,2020.0,41.2565,-95.9345
2020-11-01,"Omaha, NE",13.0,321.0,4.0,Nov,2020.0,41.2565,-95.9345
2020-12-01,"Omaha, NE",16.0,324.0,5.0,Dec,2020.0,41.2565,-95.9345
2021-01-01,"Omaha, NE",21.0,275.0,8.0,Jan,2021.0,41.2565,-95.9345
2021-02-01,"Omaha, NE",21.0,305.0,7.0,Feb,2021.0,41.2565,-95.9345
2021-03-01,"Omaha, NE",12.0,263.0,5.0,Mar,2021.0,41.2565,-95.9345
2021-04-01,"Omaha, NE",11.0,258.0,4.0,Apr,2021.0,41.2565,-95.9345
2021-05-01,"Omaha, NE",16.0,293.0,5.0,May,2021.0,41.2565,-95.9345
2021-06-01,"Omaha, NE",14.0,324.0,4.0,Jun,2021.0,41.2565,-95.9345
2021-07-01,"Omaha, NE",21.0,338.0,6.0,Jul,2021.0,41.2565,-95.9345
2021-08-01,"Omaha, NE",14.0,337.0,4.0,Aug,2021.0,41.2565,-95.9345
2021-09-01,"Omaha, NE",22.0,333.0,7.0,Sep,2021.0,41.2565,-95.9345
2021-10-01,"Omaha, NE",23.0,381.0,6.0,Oct,2021.0,41.2565,-95.9345
2021-11-01,"Omaha, NE",10.0,261.0,4.0,Nov,2021.0,41.2565,-95.9345
2021-12-01,"Omaha, NE",14.0,338.0,4.0,Dec,2021.0,41.2565,-95.9345
2022-01-01,"Omaha, NE",13.0,275.0,5.0,Jan,2022.0,41.2565,-95.9345
2022-02-01,"Omaha, NE",29.0,305.0,10.0,Feb,2022.0,41.2565,-95.9345
2022-03-01,"Omaha, NE",22.0,263.0,8.0,Mar,2022.0,41.2565,-95.9345
2022-04-01,"Omaha, NE",20.0,258.0,8.0,Apr,2022.0,41.2565,-95.9345
2022-05-01,"Omaha, NE",20.0,293.0,7.0,May,2022.0,41.2565,-95.9345
2022-06-01,"Omaha, NE",34.0,324.0,10.0,Jun,2022.0,41.2565,-95.9345
2022-07-01,"Omaha, NE",76.0,338.0,22.0,Jul,2022.0,41.2565,-95.9345
2022-08-01,"Omaha, NE",90.0,337.0,27.0,Aug,2022.0,41.2565,-95.9345
2022-09-01,"Omaha, NE",31.0,333.0,9.0,Sep,2022.0,41.2565,-95.9345
2022-10-01,"Omaha, NE",64.0,381.0,17.0,Oct,2022.0,41.2565,-95.9345
2022-11-01,"Omaha, NE",124.0,261.0,48.0,Nov,2022.0,41.2565,-95.9345
2022-12-01,"Omaha, NE",132.0,338.0,39.0,Dec,2022.0,41.2565,-95.9345
2023-01-01,"Omaha, NE",91.0,326.0,28.0,Jan,2023.0,41.2565,-95.9345
2023-02-01,"Omaha, NE",101.0,299.0,34.0,Feb,2023.0,41.2565,-95.9345
2023-03-01,"Omaha, NE",118.0,370.0,32.0,Mar,2023.0,41.2565,-95.9345
2023-04-01,"Omaha, NE",130.0,381.0,34.0,Apr,2023.0,41.2565,-95.9345
2023-05-01,"Omaha, NE",192.0,452.0,42.0,May,2023.0,41.2565,-95.9345
2023-06-01,"Omaha, NE",197.0,472.0,42.0,Jun,2023.0,41.2565,-95.9345
2023-07-01,"Omaha, NE",293.0,632.0,46.0,Jul,2023.0,41.2565,-95.9345
2023-08-01,"Omaha, NE",120.0,408.0,29.0,Aug,2023.0,41.2565,-95.9345
2019-12-01,"Lubbock, TX",6.0,130.0,5.0,Dec,2019.0,33.5778,-101.8553
2020-01-01,"Lubbock, TX",2.0,101.0,2.0,Jan,2020.0,33.5778,-101.8553
2020-02-01,"Lubbock, TX",3.0,100.0,3.0,Feb,2020.0,33.5778,-101.8553
2020-03-01,"Lubbock, TX",7.0,109.0,6.0,Mar,2020.0,33.5778,-101.8553
2020-04-01,"Lubbock, TX",3.0,119.0,3.0,Apr,2020.0,33.5778,-101.8553
2020-05-01,"Lubbock, TX",3.0,123.0,2.0,May,2020.0,33.5778,-101.8553
2020-06-01,"Lubbock, TX",3.0,111.0,3.0,Jun,2020.0,33.5778,-101.8553
2020-07-01,"Lubbock, TX",4.0,109.0,4.0,Jul,2020.0,33.5778,-101.8553
2020-08-01,"Lubbock, TX",7.0,114.0,6.0,Aug,2020.0,33.5778,-101.8553
2020-09-01,"Lubbock, TX",5.0,123.0,4.0,Sep,2020.0,33.5778,-101.8553
2020-10-01,"Lubbock, TX",4.0,116.0,3.0,Oct,2020.0,33.5778,-101.8553
2020-11-01,"Lubbock, TX",8.0,144.0,6.0,Nov,2020.0,33.5778,-101.8553
2020-12-01,"Lubbock, TX",9.0,121.0,7.0,Dec,2020.0,33.5778,-101.8553
2021-01-01,"Lubbock, TX",5.0,96.0,5.0,Jan,2021.0,33.5778,-101.8553
2021-02-01,"Lubbock, TX",5.0,89.0,6.0,Feb,2021.0,33.5778,-101.8553
2021-03-01,"Lubbock, TX",8.0,114.0,7.0,Mar,2021.0,33.5778,-101.8553
2021-04-01,"Lubbock, TX",3.0,88.0,3.0,Apr,2021.0,33.5778,-101.8553
2021-05-01,"Lubbock, TX",3.0,97.0,3.0,May,2021.0,33.5778,-101.8553
2021-06-01,"Lubbock, TX",2.0,99.0,2.0,Jun,2021.0,33.5778,-101.8553
2021-07-01,"Lubbock, TX",6.0,114.0,5.0,Jul,2021.0,33.5778,-101.8553
2021-08-01,"Lubbock, TX",8.0,130.0,6.0,Aug,2021.0,33.5778,-101.8553
2021-09-01,"Lubbock, TX",1.0,85.0,1.0,Sep,2021.0,33.5778,-101.8553
2021-10-01,"Lubbock, TX",3.0,100.0,3.0,Oct,2021.0,33.5778,-101.8553
2021-11-01,"Lubbock, TX",4.0,133.0,3.0,Nov,2021.0,33.5778,-101.8553
2021-12-01,"Lubbock, TX",6.0,116.0,5.0,Dec,2021.0,33.5778,-101.8553
2022-01-01,"Lubbock, TX",5.0,121.0,4.0,Jan,2022.0,33.5778,-101.8553
2022-02-01,"Lubbock, TX",8.0,115.0,7.0,Feb,2022.0,33.5778,-101.8553
2022-03-01,"Lubbock, TX",6.0,127.0,5.0,Mar,2022.0,33.5778,-101.8553
2022-04-01,"Lubbock, TX",5.0,119.0,4.0,Apr,2022.0,33.5778,-101.8553
2022-05-01,"Lubbock, TX",9.0,117.0,8.0,May,2022.0,33.5778,-101.8553
2022-06-01,"Lubbock, TX",11.0,106.0,10.0,Jun,2022.0,33.5778,-101.8553
2022-07-01,"Lubbock, TX",7.0,94.0,7.0,Jul,2022.0,33.5778,-101.8553
2022-08-01,"Lubbock, TX",4.0,113.0,4.0,Aug,2022.0,33.5778,-101.8553
2022-09-01,"Lubbock, TX",11.0,123.0,9.0,Sep,2022.0,33.5778,-101.8553
2022-10-01,"Lubbock, TX",7.0,116.0,6.0,Oct,2022.0,33.5778,-101.8553
2022-11-01,"Lubbock, TX",6.0,85.0,7.0,Nov,2022.0,33.5778,-101.8553
2022-12-01,"Lubbock, TX",5.0,99.0,5.0,Dec,2022.0,33.5778,-101.8553
2023-01-01,"Lubbock, TX",3.0,93.0,3.0,Jan,2023.0,33.5778,-101.8553
2023-02-01,"Lubbock, TX",4.0,71.0,6.0,Feb,2023.0,33.5778,-101.8553
2023-03-01,"Lubbock, TX",4.0,64.0,6.0,Mar,2023.0,33.5778,-101.8553
2023-04-01,"Lubbock, TX",9.0,90.0,10.0,Apr,2023.0,33.5778,-101.8553
2023-05-01,"Lubbock, TX",3.0,73.0,4.0,May,2023.0,33.5778,-101.8553
2023-06-01,"Lubbock, TX",9.0,86.0,10.0,Jun,2023.0,33.5778,-101.8553
2023-07-01,"Lubbock, TX",18.0,91.0,20.0,Jul,2023.0,33.5778,-101.8553
2023-08-01,"Lubbock, TX",23.0,98.0,23.0,Aug,2023.0,33.5778,-101.8553
2022-02-01,"Fremont, CA",2.0,82.0,2.0,Feb,2022.0,37.5485,-121.9886
2022-03-01,"Fremont, CA",1.0,93.0,1.0,Mar,2022.0,37.5485,-121.9886
2022-04-01,"Fremont, CA",1.0,87.0,1.0,Apr,2022.0,37.5485,-121.9886
2022-05-01,"Fremont, CA",2.0,112.0,2.0,May,2022.0,37.5485,-121.9886
2022-06-01,"Fremont, CA",3.0,114.0,3.0,Jun,2022.0,37.5485,-121.9886
2022-07-01,"Fremont, CA",3.0,99.0,3.0,Jul,2022.0,37.5485,-121.9886
2022-08-01,"Fremont, CA",1.0,118.0,1.0,Aug,2022.0,37.5485,-121.9886
2022-09-01,"Fremont, CA",1.0,88.0,1.0,Sep,2022.0,37.5485,-121.9886
2022-10-01,"Fremont, CA",4.0,87.0,5.0,Oct,2022.0,37.5485,-121.9886
2022-11-01,"Fremont, CA",3.0,94.0,3.0,Nov,2022.0,37.5485,-121.9886
2022-12-01,"Fremont, CA",7.0,83.0,8.0,Dec,2022.0,37.5485,-121.9886
2023-01-01,"Fremont, CA",13.0,112.0,12.0,Jan,2023.0,37.5485,-121.9886
2023-02-01,"Fremont, CA",4.0,47.0,9.0,Feb,2023.0,37.5485,-121.9886
2023-03-01,"Fremont, CA",10.0,78.0,13.0,Mar,2023.0,37.5485,-121.9886
2023-04-01,"Fremont, CA",23.0,79.0,29.0,Apr,2023.0,37.5485,-121.9886
2023-05-01,"Fremont, CA",33.0,107.0,31.0,May,2023.0,37.5485,-121.9886
2023-06-01,"Fremont, CA",39.0,110.0,35.0,Jun,2023.0,37.5485,-121.9886
2023-07-01,"Fremont, CA",48.0,133.0,36.0,Jul,2023.0,37.5485,-121.9886
2023-08-01,"Fremont, CA",43.0,124.0,35.0,Aug,2023.0,37.5485,-121.9886
2019-12-01,"Irving, Texas",2.0,58.0,3.0,Dec,2019.0,32.814,-96.9489
2020-01-01,"Irving, Texas",3.0,78.0,4.0,Jan,2020.0,32.814,-96.9489
2020-02-01,"Irving, Texas",7.0,71.0,10.0,Feb,2020.0,32.814,-96.9489
2020-03-01,"Irving, Texas",4.0,75.0,5.0,Mar,2020.0,32.814,-96.9489
2020-04-01,"Irving, Texas",7.0,70.0,10.0,Apr,2020.0,32.814,-96.9489
2020-05-01,"Irving, Texas",1.0,56.0,2.0,May,2020.0,32.814,-96.9489
2020-06-01,"Irving, Texas",3.0,53.0,6.0,Jun,2020.0,32.814,-96.9489
2020-07-01,"Irving, Texas",3.0,81.0,4.0,Jul,2020.0,32.814,-96.9489
2020-08-01,"Irving, Texas",2.0,90.0,2.0,Aug,2020.0,32.814,-96.9489
2020-09-01,"Irving, Texas",5.0,93.0,5.0,Sep,2020.0,32.814,-96.9489
2020-10-01,"Irving, Texas",2.0,79.0,3.0,Oct,2020.0,32.814,-96.9489
2020-11-01,"Irving, Texas",3.0,57.0,5.0,Nov,2020.0,32.814,-96.9489
2020-12-01,"Irving, Texas",5.0,81.0,6.0,Dec,2020.0,32.814,-96.9489
2021-01-01,"Irving, Texas",0.0,70.0,0.0,Jan,2021.0,32.814,-96.9489
2021-02-01,"Irving, Texas",6.0,73.0,8.0,Feb,2021.0,32.814,-96.9489
2021-03-01,"Irving, Texas",5.0,56.0,9.0,Mar,2021.0,32.814,-96.9489
2021-04-01,"Irving, Texas",4.0,65.0,6.0,Apr,2021.0,32.814,-96.9489
2021-05-01,"Irving, Texas",3.0,77.0,4.0,May,2021.0,32.814,-96.9489
2021-06-01,"Irving, Texas",2.0,74.0,3.0,Jun,2021.0,32.814,-96.9489
2021-07-01,"Irving, Texas",5.0,82.0,6.0,Jul,2021.0,32.814,-96.9489
2021-08-01,"Irving, Texas",4.0,79.0,5.0,Aug,2021.0,32.814,-96.9489
2021-09-01,"Irving, Texas",5.0,78.0,6.0,Sep,2021.0,32.814,-96.9489
2021-10-01,"Irving, Texas",1.0,71.0,1.0,Oct,2021.0,32.814,-96.9489
2021-11-01,"Irving, Texas",3.0,64.0,5.0,Nov,2021.0,32.814,-96.9489
2021-12-01,"Irving, Texas",1.0,85.0,1.0,Dec,2021.0,32.814,-96.9489
2022-01-01,"Irving, Texas",3.0,59.0,5.0,Jan,2022.0,32.814,-96.9489
2022-02-01,"Irving, Texas",3.0,46.0,7.0,Feb,2022.0,32.814,-96.9489
2022-03-01,"Irving, Texas",2.0,76.0,3.0,Mar,2022.0,32.814,-96.9489
2022-04-01,"Irving, Texas",1.0,70.0,1.0,Apr,2022.0,32.814,-96.9489
2022-05-01,"Irving, Texas",2.0,75.0,3.0,May,2022.0,32.814,-96.9489
2022-06-01,"Irving, Texas",5.0,76.0,7.0,Jun,2022.0,32.814,-96.9489
2022-07-01,"Irving, Texas",9.0,110.0,8.0,Jul,2022.0,32.814,-96.9489
2022-08-01,"Irving, Texas",4.0,81.0,5.0,Aug,2022.0,32.814,-96.9489
2022-09-01,"Irving, Texas",1.0,98.0,1.0,Sep,2022.0,32.814,-96.9489
2022-10-01,"Irving, Texas",1.0,67.0,1.0,Oct,2022.0,32.814,-96.9489
2022-11-01,"Irving, Texas",3.0,69.0,4.0,Nov,2022.0,32.814,-96.9489
